s_ra,s_dec,facility_name,instrument_name,dataproduct_subtype,calib_level,dataproduct_type,energy_bandpassname,energy_emband,obs_id,s_resolution,em_min,em_max,em_res_power,proposal_title,access_url,access_format,access_estsize,t_exptime,s_region,obs_collection,obs_intent,algorithm_name,facility_keywords,instrument_keywords,environment_photometric,proposal_id,proposal_pi,proposal_project,target_name,target_type,target_standard,target_moving,target_keywords,obs_release_date,s_xel1,s_xel2,s_pixel_scale,position_timedependent,t_min,t_max,t_resolution,t_xel,obs_publisher_did,s_fov,em_xel,pol_states,pol_xel,cloud_access,o_ucd,upload_row_id
269.03367300000002,-25.070978,Spitzer Space Telescope,IRAC,noise,2,image,IRAC1,Infrared,000000DA6500,1.6599999999999999,3.1700000000000001e-06,3.9500000000000003e-06,4.7999999999999998,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch1/pbcd/SPITZER_I1_14312704_0000_3_A43728802_munc.fits,image/fits,279738,1.2,POLYGON ICRS 271.175505 -24.813349 271.182135 -25.31269 266.883355 -25.297754 266.89421 -24.798474 271.175505 -24.813349,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,2998,23326,0.60119999999999996,0,53853.260670717798,53853.297276724603,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,1.3965369183705814,,,,{},,1
269.03367300000002,-25.070978,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC1,Infrared,000000DA6500,1.6599999999999999,3.1700000000000001e-06,3.9500000000000003e-06,4.7999999999999998,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch1/pbcd/SPITZER_I1_14312704_0000_3_A43440538_refptg.tbl,plain/text,109,1.2,POLYGON ICRS 271.175505 -24.813349 271.182135 -25.31269 266.883355 -25.297754 266.89421 -24.798474 271.175505 -24.813349,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,2998,23326,0.60119999999999996,0,53853.260670717798,53853.297276724603,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,1.3965369183705814,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0212_5_dfunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0212_5_bunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0212_5_bcd.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0212_5_bbmsk.fits,image/fits,47,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,info,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0212_5_bcd.log,plain/text,51,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0212_5_slope.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/fallbacks/MIPS005600/mips24_flatfield_15790._2055.5.fits,image/fits,222,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/fallbacks/MIPS005600/mips24_flatfield_15790._2055.5_cmask.fits,image/fits,500023,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0212_5_slunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414799999998,-25.094414,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0212_5_diff.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.394925 -25.049395 267.491537 -25.048704 267.493771 -25.140995 267.394337 -25.14204 267.394925 -25.049395,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909479000002,54023.909509324098,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/fallbacks/MIPS005600/mips24_flatfield_15790._2039.5.fits,image/fits,222,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0207_5_bunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0207_5_bcd.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/fallbacks/MIPS005600/mips24_flatfield_15790._2039.5_cmask.fits,image/fits,500023,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,info,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0207_5_bcd.log,plain/text,51,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0207_5_diff.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0207_5_dfunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0207_5_bbmsk.fits,image/fits,47,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0207_5_slope.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44436999999999,-25.011416000000001,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0207_5_slunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.395182 -24.966402 267.491725 -24.965703 267.493958 -25.057991 267.394596 -25.059044 267.395182 -24.966402,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.9092667,54023.909297024104,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
269.012744,-25.064326999999999,Spitzer Space Telescope,IRAC,weight,2,image,IRAC4,Infrared,000000DAD900,1.98,6.4300000000000003e-06,9.2799999999999992e-06,2.7999999999999998,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC007000/r14342400/ch4/pbcd/SPITZER_I4_14342400_0320_5_A44293493_mcov.fits,image/fits,276826,1.2,POLYGON ICRS 266.886798 -25.306488 266.893277 -24.80714 271.129783 -24.792021 271.140602 -25.291308 266.886798 -25.306488,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51546GLIMPSE,object,,0,,2005-10-06 18:48:20,2998,23083,0.60119999999999996,0,53635.906741828701,53635.968472546403,,,ivo://irsa.ipac/spitzer_sha/000000DAD900,1.3892436206173486,,,,{},,1
269.012744,-25.064326999999999,Spitzer Space Telescope,IRAC,science,2,image,IRAC4,Infrared,000000DAD900,1.98,6.4300000000000003e-06,9.2799999999999992e-06,2.7999999999999998,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC007000/r14342400/ch4/pbcd/SPITZER_I4_14342400_0320_5_E8712661_maic.fits,image/fits,276826,1.2,POLYGON ICRS 266.886798 -25.306488 266.893277 -24.80714 271.129783 -24.792021 271.140602 -25.291308 266.886798 -25.306488,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51546GLIMPSE,object,,0,,2005-10-06 18:48:20,2998,23083,0.60119999999999996,0,53635.906741828701,53635.968472546403,,,ivo://irsa.ipac/spitzer_sha/000000DAD900,1.3892436206173486,,,,{},,1
269.012744,-25.064326999999999,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC4,Infrared,000000DAD900,1.98,6.4300000000000003e-06,9.2799999999999992e-06,2.7999999999999998,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC007000/r14342400/ch4/pbcd/SPITZER_I4_14342400_0320_5_A44293494_mmsk.fits,image/fits,138413,1.2,POLYGON ICRS 266.886798 -25.306488 266.893277 -24.80714 271.129783 -24.792021 271.140602 -25.291308 266.886798 -25.306488,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51546GLIMPSE,object,,0,,2005-10-06 18:48:20,2998,23083,0.60119999999999996,0,53635.906741828701,53635.968472546403,,,ivo://irsa.ipac/spitzer_sha/000000DAD900,1.3892436206173486,,,,{},,1
269.012744,-25.064326999999999,Spitzer Space Telescope,IRAC,info,2,image,IRAC4,Infrared,000000DAD900,1.98,6.4300000000000003e-06,9.2799999999999992e-06,2.7999999999999998,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC007000/r14342400/ch4/pbcd/SPITZER_I4_14342400_0320_5_A44071362_irsa.tbl,plain/text,2319,1.2,POLYGON ICRS 266.886798 -25.306488 266.893277 -24.80714 271.129783 -24.792021 271.140602 -25.291308 266.886798 -25.306488,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51546GLIMPSE,object,,0,,2005-10-06 18:48:20,2998,23083,0.60119999999999996,0,53635.906741828701,53635.968472546403,,,ivo://irsa.ipac/spitzer_sha/000000DAD900,1.3892436206173486,,,,{},,1
269.012744,-25.064326999999999,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC4,Infrared,000000DAD900,1.98,6.4300000000000003e-06,9.2799999999999992e-06,2.7999999999999998,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC007000/r14342400/ch4/pbcd/SPITZER_I4_14342400_0320_5_A44071360_refptg.tbl,plain/text,209,1.2,POLYGON ICRS 266.886798 -25.306488 266.893277 -24.80714 271.129783 -24.792021 271.140602 -25.291308 266.886798 -25.306488,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51546GLIMPSE,object,,0,,2005-10-06 18:48:20,2998,23083,0.60119999999999996,0,53635.906741828701,53635.968472546403,,,ivo://irsa.ipac/spitzer_sha/000000DAD900,1.3892436206173486,,,,{},,1
269.012744,-25.064326999999999,Spitzer Space Telescope,IRAC,noise,2,image,IRAC4,Infrared,000000DAD900,1.98,6.4300000000000003e-06,9.2799999999999992e-06,2.7999999999999998,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC007000/r14342400/ch4/pbcd/SPITZER_I4_14342400_0320_5_A44293492_munc.fits,image/fits,276826,1.2,POLYGON ICRS 266.886798 -25.306488 266.893277 -24.80714 271.129783 -24.792021 271.140602 -25.291308 266.886798 -25.306488,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51546GLIMPSE,object,,0,,2005-10-06 18:48:20,2998,23083,0.60119999999999996,0,53635.906741828701,53635.968472546403,,,ivo://irsa.ipac/spitzer_sha/000000DAD900,1.3892436206173486,,,,{},,1
267.44427300000001,-25.044609000000001,Spitzer Space Telescope,MIPS,info,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0209_5_bcd.log,plain/text,51,2.6200000000000001,POLYGON ICRS 267.395063 -24.999576 267.49165 -24.998909 267.493881 -25.09121 267.394475 -25.09223 267.395063 -24.999576,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909351599999,54023.909381924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44427300000001,-25.044609000000001,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/fallbacks/MIPS005600/mips24_flatfield_15790._2046_cmask.fits,image/fits,500023,2.6200000000000001,POLYGON ICRS 267.395063 -24.999576 267.49165 -24.998909 267.493881 -25.09121 267.394475 -25.09223 267.395063 -24.999576,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909351599999,54023.909381924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
